date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:43:20	3842/3842	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:21:35%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/benco.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/benco.png	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:20	1584/1584	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:21:32%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/darby.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/darby.png	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:20	2186/2186	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2008:21:29%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/burkhart.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/burkhart.png	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:20	5025/5025	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:09:52%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/06/cloud-bg-1.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/06/cloud-bg-1.jpg	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:21	5223/5223	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:10:01%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/sota_tradein_thumb-510x510.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/sota_tradein_thumb-510x510.jpg	(from https://www.sotaimaging.com/deals/)
09:43:21	36/36	---M--	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2016:46:21%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2274/et-divi-dynamic-tb-1466-tb-1483-2274.css?ver=1633452381	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2274/et-divi-dynamic-tb-1466-tb-1483-22740677.css	(from https://www.sotaimaging.com/deals/)
09:43:21	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:22%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2274	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2274	(from https://www.sotaimaging.com/deals/)
09:43:22	48314/48314	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2009:11:20%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/ClioPrime_Pair_anglesquare.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/ClioPrime_Pair_anglesquare.png	(from https://www.sotaimaging.com/deals/)
09:43:23	868224/868224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:15:26%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/dabe5360c7c1843e1e9603f3d80ee767.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/dabe5360c7c1843e1e9603f3d80ee767.js	(from https://www.sotaimaging.com/demo-by-mail/)
09:43:23	7637/7637	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:09:44%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/sota_tradein_thumb.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/sota_tradein_thumb.jpg	(from https://www.sotaimaging.com/deals/)
09:43:24	30893/30893	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:43:22%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2274/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2274/index.html	(from https://www.sotaimaging.com/deals/)
09:43:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:22%20GMT	https://www.sotaimaging.com/?p=2274	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/index64dc.html	(from https://www.sotaimaging.com/deals/)
09:43:24	3989/3989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:09:03%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/06/offer-claris-tradein.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/06/offer-claris-tradein.jpg	(from https://www.sotaimaging.com/deals/)
09:43:24	7176/7176	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2009:11:02%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/quarterly_promo_2_img.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/quarterly_promo_2_img.png	(from https://www.sotaimaging.com/deals/)
09:43:24	2834/2834	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:09:18%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/06/offer-claris.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/06/offer-claris.jpg	(from https://www.sotaimaging.com/deals/)
09:43:25	15788/15788	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Sep%202021%2023:32:18%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/09/CloudSquare.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/09/CloudSquare.png	(from https://www.sotaimaging.com/deals/)
09:43:26	60203/60203	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Jul%202021%2016:29:05%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/07/cloud-slide-mobile-05.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/07/cloud-slide-mobile-05.png	(from https://www.sotaimaging.com/deals/)
09:43:26	12033/12033	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:08:33%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/06/offer-sota.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/06/offer-sota.jpg	(from https://www.sotaimaging.com/deals/)
09:43:26	1082/1082	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Jan%202022%2016:22:07%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2331/et-divi-dynamic-tb-1466-tb-2846-2331-late.css?ver=1643386927	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2331/et-divi-dynamic-tb-1466-tb-2846-2331-late6508.css	(from https://www.sotaimaging.com/technical-support/)
09:43:26	84780/84780	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jul%202021%2009:10:17%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/sota-deal-sotaimage.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/sota-deal-sotaimage.png	(from https://www.sotaimaging.com/deals/)
09:43:27	2982/2982	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2016:46:21%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2331/et-divi-dynamic-tb-1466-tb-2846-2331.css?ver=1633452381	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2331/et-divi-dynamic-tb-1466-tb-2846-23310677.css	(from https://www.sotaimaging.com/technical-support/)
09:43:27	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:27%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2331	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2331	(from https://www.sotaimaging.com/technical-support/)
09:43:28	4304/4304	---M--	200	added ('OK')	image/png	etag:%225af1ff2f-10d0%22	https://get.anydesk.com/_static/dl-btn-wr-large.png	D:/WEBSITE/sota%20imaging%20complete/get.anydesk.com/_static/dl-btn-wr-large.png	(from https://www.sotaimaging.com/technical-support/)
09:43:29	876357/876357	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:15:22%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/2b56262a1a8450a9a07868a91a51d078.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/2b56262a1a8450a9a07868a91a51d078.js	(from https://www.sotaimaging.com/deals/)
09:43:29	13880/13880	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:43:28%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2331/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2331/index.html	(from https://www.sotaimaging.com/technical-support/)
09:43:29	11648/11648	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2016:46:21%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2264/et-divi-dynamic-tb-1466-tb-2846-2264.css?ver=1633452381	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2264/et-divi-dynamic-tb-1466-tb-2846-22640677.css	(from https://www.sotaimaging.com/product-training/)
09:43:30	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:30%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2264	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2264	(from https://www.sotaimaging.com/product-training/)
09:43:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:29%20GMT	https://www.sotaimaging.com/?p=2331	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/index988d.html	(from https://www.sotaimaging.com/technical-support/)
09:43:30	11869/11869	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:12:53%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/vid_cable.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/vid_cable.jpg	(from https://www.sotaimaging.com/product-training/)
09:43:30	868224/868224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:15:23%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/8ee5291d0a52ad7e079da7dd24e8b69b.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/8ee5291d0a52ad7e079da7dd24e8b69b.js	(from https://www.sotaimaging.com/technical-support/)
09:43:31	14366/14366	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:12:36%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/vid_cradle.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/vid_cradle.jpg	(from https://www.sotaimaging.com/product-training/)
09:43:31	11965/11965	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:12:02%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/vid_sheath.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/vid_sheath.jpg	(from https://www.sotaimaging.com/product-training/)
09:43:31	8410/8410	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:12:19%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/vid_photos.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/vid_photos.jpg	(from https://www.sotaimaging.com/product-training/)
09:43:32	12078/12078	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:43:30%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2264/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2264/index.html	(from https://www.sotaimaging.com/product-training/)
09:43:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:31%20GMT	https://www.sotaimaging.com/?p=2264	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/index8af8.html	(from https://www.sotaimaging.com/product-training/)
09:43:38	530172/530172	---M--	200	added ('OK')	application/pdf	date:Thu,%2022%20Jul%202021%2005:38:23%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/Claris_User_Guide_Rev.pdf	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/Claris_User_Guide_Rev.pdf	(from https://www.sotaimaging.com/product-training/)
09:43:38	868224/868224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:15:23%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/acd688b767b806d8017396177ddc8aa2.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/acd688b767b806d8017396177ddc8aa2.js	(from https://www.sotaimaging.com/product-training/)
09:43:38	3018/3018	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2016:53:08%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2324/et-divi-dynamic-tb-1466-tb-2846-2324.css?ver=1633452788	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2324/et-divi-dynamic-tb-1466-tb-2846-2324d27a.css	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:43:39	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:39%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2324	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2324	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:43:46	14978/14978	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:43:39%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2324/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2324/index.html	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:43:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:43:40%20GMT	https://www.sotaimaging.com/?p=2324	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/indexad86.html	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:43:46	2433291/2433291	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2000:48:59%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/12/ClioPrime_Pair_AngleTight.png	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/12/ClioPrime_Pair_AngleTight.png	(from https://www.sotaimaging.com/deals/)
09:44:00	1042324/1042324	---M--	200	added ('OK')	application/zip	date:Thu,%2022%20Jul%202021%2005:44:00%20GMT	https://www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i4d/Claris_x32.zip	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i4d/Claris_x32.zip	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:44:09	530172/530172	---M--	200	added ('OK')	application/pdf	date:Thu,%2022%20Jul%202021%2005:40:31%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/06/Claris_User_Guide_Rev.pdf	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/06/Claris_User_Guide_Rev.pdf	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:44:10	2047328/2047328	---M--	200	added ('OK')	application/zip	date:Thu,%2022%20Jul%202021%2005:44:10%20GMT	https://www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i4d/Claris_x64.zip	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i4d/Claris_x64.zip	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:44:17	716452/716452	---M--	200	added ('OK')	application/zip	date:Thu,%2022%20Jul%202021%2005:43:57%20GMT	https://www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i310/Claris_i310CE_32bit_NET.zip	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i310/Claris_i310CE_32bit_NET.zip	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:44:18	512551/512551	---M--	200	added ('OK')	application/zip	date:Thu,%2022%20Jul%202021%2005:43:58%20GMT	https://www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i310/Claris_i310CE_64bit_NET.zip	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i310/Claris_i310CE_64bit_NET.zip	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:44:59	7679626/7679626	---M--	200	added ('OK')	application/zip	date:Thu,%2022%20Jul%202021%2005:44:07%20GMT	https://www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i4d/Claris%20Installer%201.1.2.zip	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/themes/Fuse/downloads/claris-i4d/Claris%20Installer%201.1.2.zip	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:45:37	3303223/3303223	---M--	200	added ('OK')	application/x-msdownload	date:Thu,%2022%20Jul%202021%2005:44:46%20GMT	https://www.sotaimaging.com/wp-content/themes/Fuse/downloads/clio-sensors/SetupIntraOralUsb_32bit.exe	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/themes/Fuse/downloads/clio-sensors/SetupIntraOralUsb_32bit.exe	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:45:41	3376144/3376144	---M--	200	added ('OK')	application/x-msdownload	date:Thu,%2022%20Jul%202021%2005:44:57%20GMT	https://www.sotaimaging.com/wp-content/themes/Fuse/downloads/clio-sensors/SetupIntraOralUsb_64bit.exe	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/themes/Fuse/downloads/clio-sensors/SetupIntraOralUsb_64bit.exe	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:45:42	362864/362864	---M--	200	added ('OK')	application/x-msdownload	date:Thu,%2022%20Jul%202021%2005:44:58%20GMT	https://www.sotaimaging.com/wp-content/themes/Fuse/downloads/clio-sensors/SetupIntraOralUSB_Patch_FW_Win10.exe	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/themes/Fuse/downloads/clio-sensors/SetupIntraOralUSB_Patch_FW_Win10.exe	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:45:43	3018/3018	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2016:55:01%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2244/et-divi-dynamic-tb-1466-tb-1483-2244.css?ver=1633452901	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2244/et-divi-dynamic-tb-1466-tb-1483-22440bb0.css	(from https://www.sotaimaging.com/about/)
09:45:43	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:45:43%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2244	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2244	(from https://www.sotaimaging.com/about/)
09:45:43	868224/868224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2015:58:31%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/687d0e197e41a5daacb1e6e0c6373986.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/687d0e197e41a5daacb1e6e0c6373986.js	(from https://www.sotaimaging.com/drivers-and-downloads/)
09:45:44	42102/42102	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:04:34%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/madeInCali.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/madeInCali.jpg	(from https://www.sotaimaging.com/about/)
09:45:51	18618/18618	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:45:44%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2244/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2244/index.html	(from https://www.sotaimaging.com/about/)
09:45:55	868224/868224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:15:24%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/1d0210c2d3d44a5df4a37006761786b6.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/1d0210c2d3d44a5df4a37006761786b6.js	(from https://www.sotaimaging.com/about/)
09:45:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:45:53%20GMT	https://www.sotaimaging.com/?p=2244	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/index4c6d.html	(from https://www.sotaimaging.com/about/)
09:45:56	12591/12591	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2017:50:14%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2251/et-divi-dynamic-tb-1466-tb-2846-2251.css?ver=1633456214	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2251/et-divi-dynamic-tb-1466-tb-2846-22516460.css	(from https://www.sotaimaging.com/testimonials/)
09:45:56	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:45:56%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2251	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2251	(from https://www.sotaimaging.com/testimonials/)
09:45:56	4136/4136	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2005:39:12%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/howardGlazer.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/howardGlazer.jpg	(from https://www.sotaimaging.com/testimonials/)
09:45:56	4761/4761	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2005:38:19%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/christineThai.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/christineThai.jpg	(from https://www.sotaimaging.com/testimonials/)
09:45:57	4888/4888	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jul%202021%2005:38:52%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/craigBurrow.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/craigBurrow.jpg	(from https://www.sotaimaging.com/testimonials/)
09:45:57	157991/157991	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:13:48%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/map.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/map.jpg	(from https://www.sotaimaging.com/testimonials/)
09:45:57	53413/53413	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2009:13:11%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/fbreviews.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/fbreviews.jpg	(from https://www.sotaimaging.com/testimonials/)
09:46:04	11628/11628	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:45:57%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2251/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2251/index.html	(from https://www.sotaimaging.com/testimonials/)
09:46:12	868224/868224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2015:48:17%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/4793b746668211952b1eb7821ae74e6d.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/4793b746668211952b1eb7821ae74e6d.js	(from https://www.sotaimaging.com/testimonials/)
09:46:25	17916/17916	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Oct%202021%2016:55:23%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2446/et-divi-dynamic-tb-1466-tb-2846-2446.css?ver=1633452923	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/2446/et-divi-dynamic-tb-1466-tb-2846-2446e752.css	(from https://www.sotaimaging.com/sota-success-stories/)
09:46:25	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Dec%202022%2014:46:25%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2446	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2446	(from https://www.sotaimaging.com/sota-success-stories/)
09:46:26	43425/43425	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:37:18%20GMT	https://www.sotaimaging.com/wp-content/uploads/2021/05/han_claris.jpg	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/uploads/2021/05/han_claris.jpg	(from https://www.sotaimaging.com/sota-success-stories/)
09:46:33	23487/23487	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Dec%202022%2014:46:26%20GMT	https://www.sotaimaging.com/wp-json/wp/v2/pages/2446/	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-json/wp/v2/pages/2446/index.html	(from https://www.sotaimaging.com/sota-success-stories/)
09:46:40	868224/868224	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Jan%202022%2016:22:17%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/d313956c44228bd36b6174bc9c99ee74.js	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/d313956c44228bd36b6174bc9c99ee74.js	(from https://www.sotaimaging.com/sota-success-stories/)
09:46:41	1082/1082	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Jan%202022%2016:22:18%20GMT	https://www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/1622/et-divi-dynamic-tb-1466-tb-1483-1622-late.css?ver=1643386938	D:/WEBSITE/sota%20imaging%20complete/www.sotaimaging.com/wp-content/cache/min/1/wp-content/et-cache/1622/et-divi-dynamic-tb-1466-tb-1483-1622-lateebd6.css	(from https://www.sotaimaging.com/contact/)
